,Open,High,Low,Close,Volume,Timestamp
0,134.44400024414062,147.48800659179688,134.0,144.5399932861328,0.0,1367279999
1,144.0,146.92999267578125,134.0500030517578,139.0,0.0,1367366399
2,139.0,139.88999938964844,107.72000122070312,116.98999786376952,0.0,1367452799
3,116.37999725341795,125.5999984741211,92.28189849853516,105.20999908447266,0.0,1367539199
4,106.25,108.12799835205078,79.0999984741211,97.75,0.0,1367625599
5,98.0999984741211,115.0,92.5,112.5,0.0,1367711999
6,112.9000015258789,118.8000030517578,107.14299774169922,115.91000366210938,0.0,1367798399
7,115.9800033569336,124.66300201416016,106.63999938964844,112.3000030517578,0.0,1367884799
8,112.25,113.44400024414062,97.6999969482422,111.5,0.0,1367971199
9,109.5999984741211,115.77999877929688,109.5999984741211,113.56600189208984,0.0,1368057599
10,113.1999969482422,113.45999908447266,109.26000213623048,112.66999816894533,0.0,1368143999
11,112.79900360107422,122.0,111.5510025024414,117.1999969482422,0.0,1368230399
12,117.6999969482422,118.6790008544922,113.01000213623048,115.24299621582033,0.0,1368316799
13,115.63999938964844,117.4489974975586,113.43499755859376,115.0,0.0,1368403199
14,114.81999969482422,118.6989974975586,114.5,117.9800033569336,0.0,1368489599
15,117.9800033569336,119.8000030517578,110.25,111.5,0.0,1368575999
16,111.4000015258789,115.80999755859376,103.5,114.22000122070312,0.0,1368662399
17,114.22000122070312,118.76000213623048,112.1999969482422,118.76000213623048,0.0,1368748799
18,118.20999908447266,125.3000030517578,116.5709991455078,123.01499938964844,0.0,1368835199
19,123.5,125.25,122.3000030517578,123.4980010986328,0.0,1368921599
20,123.21099853515624,124.5,119.5709991455078,121.98999786376952,0.0,1369007999
21,122.5,123.62100219726562,120.12000274658205,122.0,0.0,1369094399
22,122.0199966430664,123.0,121.20999908447266,122.87999725341795,0.0,1369180799
23,122.88999938964844,124.0009994506836,122.0,123.88899993896484,0.0,1369267199
24,123.8000030517578,126.93399810791016,123.0999984741211,126.6999969482422,0.0,1369353599
25,126.3000030517578,133.85000610351562,125.71900177001952,133.1999969482422,0.0,1369439999
26,133.10000610351562,133.218994140625,128.89999389648438,131.97999572753906,0.0,1369526399
27,131.98599243164062,136.0,130.61500549316406,133.47999572753906,0.0,1369612799
28,133.5,135.46499633789062,124.6999969482422,129.7449951171875,0.0,1369699199
29,129.77000427246094,130.5800018310547,125.5999984741211,129.0,0.0,1369785599
30,129.0,132.58999633789062,127.66200256347656,132.3000030517578,0.0,1369871999
31,132.25,132.25,127.0,128.7989959716797,0.0,1369958399
32,128.7989959716797,129.89999389648438,126.4000015258789,129.0,0.0,1370044799
33,128.81500244140625,129.77999877929688,127.1989974975586,129.3000030517578,0.0,1370131199
34,129.3000030517578,129.39999389648438,115.0500030517578,122.29199981689452,0.0,1370217599
35,122.5,122.5,116.0,122.22200012207033,0.0,1370303999
36,120.73699951171876,123.83999633789062,119.0999984741211,121.41999816894533,0.0,1370390399
37,121.4000015258789,123.46900177001952,119.89900207519533,121.6500015258789,0.0,1370476799
38,121.9000015258789,123.0999984741211,117.25,118.0,0.0,1370563199
39,118.97000122070312,119.0,106.41999816894533,111.5,0.0,1370649599
40,111.0,111.41500091552734,107.3000030517578,108.3000030517578,0.0,1370735999
41,107.89199829101562,108.98999786376952,88.5,100.0,0.0,1370822399
42,100.43699645996094,110.10099792480467,95.0019989013672,106.3499984741211,0.0,1370908799
43,106.3499984741211,109.5999984741211,104.0,108.9000015258789,0.0,1370995199
44,109.0,111.78700256347656,106.73400115966795,108.1500015258789,0.0,1371081599
